file	struct	field	zig_type	class	rust_type	evidence
src/shell/shell.zig	AST.Expr	subshell	*Subshell	ARENA	&'arena Subshell	shell.zig:1343 — self.allocate(AST.Subshell, subshell) via arena
src/shell/shell.zig	AST.Expr	@"if"	*If	ARENA	&'arena If	shell.zig:664 — alloc.create(If) where alloc is parser arena
src/shell/shell.zig	AST.Expr	condexpr	*CondExpr	ARENA	&'arena CondExpr	shell.zig:624 — alloc.create(CondExpr) where alloc is parser arena
src/shell/shell.zig	AST.Expr	async	*Expr	ARENA	&'arena Expr	shell.zig:1203 — (commented) self.allocate(AST.Expr,..) via arena; dead code
src/shell/shell.zig	AST.PipelineItem	cmd	*Cmd	ARENA	&'arena Cmd	shell.zig:381 — copied from Expr.cmd (arena ptr) in asPipelineItem
src/shell/shell.zig	AST.PipelineItem	subshell	*Subshell	ARENA	&'arena Subshell	shell.zig:382 — copied from Expr.subshell (arena ptr)
src/shell/shell.zig	AST.PipelineItem	@"if"	*If	ARENA	&'arena If	shell.zig:383 — copied from Expr.@"if" (arena ptr)
src/shell/shell.zig	AST.PipelineItem	condexpr	*CondExpr	ARENA	&'arena CondExpr	shell.zig:384 — copied from Expr.condexpr (arena ptr)
src/shell/shell.zig	CmdEnvIter	env	*const bun.StringArrayHashMap([:0]const u8)	BORROW_PARAM	&'a StringArrayHashMap<CString>	shell.zig:3790 — fromEnv() stores param env; no deinit
src/shell/shell.zig	ShellSrcBuilder	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	shell.zig:4067 — init() stores param; builder is per-call scope
src/shell/shell.zig	ShellSrcBuilder	outbuf	*std.array_list.Managed(u8)	BORROW_PARAM	&'a mut Vec<u8>	shell.zig:4068 — init() stores param outbuf; caller owns the list
src/shell/shell.zig	ShellSrcBuilder	jsstrs_to_escape	*std.array_list.Managed(bun.String)	BORROW_PARAM	&'a mut Vec<BunString>	shell.zig:4069 — init() stores param; caller owns/dereferences entries
src/shell/states/Assigns.zig	Assigns	parent	ParentPtr (StatePtrUnion(.{Stmt, Binary, Cmd, Pipeline}))	BACKREF	*mut () /* tagged enum of *mut Stmt|Binary|Cmd|Pipeline */	Assigns.zig:56,61 — parent.create(Assigns) allocs self; deinit:41 parent.destroy(this)
src/shell/states/Async.zig	Async	node	*const ast.Expr	BORROW_PARAM	&'a ast::Expr	Async.zig:44 — .node = node from init param; actuallyDeinit:145-149 never frees it
src/shell/states/Base.zig	Base	interpreter	*Interpreter	BACKREF	*const Interpreter	interpreter.zig:1231 — Script.init(this,…): Interpreter passes self; owns state tree
src/shell/states/Base.zig	Base	shell	*ShellExecEnv	UNKNOWN	*mut ShellExecEnv /* TODO: enum Owned(Box)/Borrowed(&'a) */	Base.zig:9-25 — doc: borrowed OR owned (dupeForSubshell); embedder deinits
src/shell/states/Base.zig	Base.AllocScope	borrowed	*bun.AllocationScope	BORROW_PARAM	&'a mut AllocationScope	Base.zig:78 — from `scope` param; deinit (line 35) only frees .owned
src/shell/states/Binary.zig	Binary	node	*const ast.Binary	BORROW_PARAM	&'a ast::Binary	Binary.zig:37 — set from init param; deinit():144-151 never frees it
src/shell/states/Binary.zig	Binary	parent	ParentPtr (StatePtrUnion tagged *T)	BACKREF	*const dyn ParentState	Binary.zig:36,150 — parent.create allocs self; parent.allocator().destroy(this)
src/shell/states/Binary.zig	Binary	currently_executing	?ChildPtr (StatePtrUnion tagged *T)	OWNED	Option<Box<dyn ChildState>>	Binary.zig:55 makeChild allocs child; deinit():146 child.deinit() destroys
src/shell/states/Cmd.zig	Cmd	node	*const ast.Cmd	BORROW_PARAM	&'a ast::Cmd	Cmd.zig:229,236 — .node = node from init param; deinit never frees
src/shell/states/Cmd.zig	Cmd	redirection_fd	?*CowFd	SHARED	Option<Rc<CowFd>>	Cmd.zig:713 redirfd.deref(); interpreter.zig:140 refcount: u32
src/shell/states/Cmd.zig	Cmd.Exec.subproc	child	*Subprocess	OWNED	Box<Subprocess>	subproc.zig:882 allocator.create; Cmd.zig:723 cmd.deinit() destroys
src/shell/states/Cmd.zig	Cmd.ShellAsyncSubprocessDone	cmd	*Cmd	BACKREF	*mut Cmd	Cmd.zig:763 .cmd = this (creator); deinit:92 only bun.destroy(this)
src/shell/states/CondExpr.zig	CondExpr	node	*const ast.CondExpr	BORROW_PARAM	&'a ast::CondExpr	src/shell/states/CondExpr.zig:73 — .node = node from init param; deinit never frees
src/shell/states/CondExpr.zig	ShellCondExprStatTask	condexpr	*CondExpr	BACKREF	*mut CondExpr	src/shell/states/CondExpr.zig:216 — .condexpr = this; creator callback ref
src/shell/states/Expansion.zig	Expansion	node	*const ast.Atom	BORROW_PARAM	&'a ast::Atom	Expansion.zig:137 — assigned from init param; deinit:152-157 never touches it
src/shell/states/Expansion.zig	Expansion.child_state.cmd_subst	cmd	*Script	OWNED	Box<Script>	Expansion.zig:355,392 Script.init allocs; :532 child.deinit() destroys
src/shell/states/Expansion.zig	Expansion.Result	array_of_slice	*std.array_list.Managed([:0]const u8)	BORROW_PARAM	&'a mut Vec<Box<CStr>>	Cmd.zig:319 passes &this.args; Expansion.deinit never frees it
src/shell/states/Expansion.zig	Expansion.Result	array_of_ptr	*std.array_list.Managed(?[*:0]const u8)	BORROW_PARAM	&'a mut Vec<Option<*const c_char>>	Cmd.zig:319 .array_of_ptr=&this.args; Expansion.deinit never frees
src/shell/states/Expansion.zig	Expansion.Result.single	list	*std.array_list.Managed(u8)	BORROW_PARAM	&'a mut Vec<u8>	Cmd.zig:298 .list=&this.redirection_file; Expansion.deinit never frees
src/shell/states/Expansion.zig	Expansion.ShellGlobTask	expansion	*Expansion	BACKREF	*mut Expansion	Expansion.zig:332 createOnMainThread(..,this); :849 callback to creator
src/shell/states/Expansion.zig	Expansion.ShellGlobTask	walker	*GlobWalker	BORROW_PARAM	&'a mut GlobWalker	Expansion.zig:332 passes &this.child_state.glob.walker; deinit:871 no-op
src/shell/states/If.zig	If	node	*const ast.If	BORROW_PARAM	&'a ast::If	src/shell/states/If.zig:44,51 — init param stored; deinit:151-156 does not free
src/shell/states/If.zig	If.state.exec	stmts	*const SmolList(ast.Stmt, 1)	BORROW_FIELD	&'a SmolList<ast::Stmt, 1>	src/shell/states/If.zig:66,79,89,95,108 — points into self.node.* (cond/then/else_parts)
src/shell/states/Pipeline.zig	Pipeline	node	*const ast.Pipeline	BORROW_PARAM	&'a ast::Pipeline	Pipeline.zig:62 — .node = node (init param); deinit:274-289 never touches it
src/shell/states/Script.zig	Script	node	*const ast.Script	BORROW_PARAM	&'a ast::Script	Script.zig:46 — from init param; interpreter.zig:1231 passes &args.script_ast
src/shell/states/Script.zig	Script.ChildPtr	val	*Stmt	OWNED	Box<Stmt>	Script.zig:28 — deinit calls val.deinit(); Stmt.zig:134 destroys self
src/shell/states/Stmt.zig	Stmt	node	*const ast.Stmt	ARENA	&'arena ast::Stmt	Stmt.zig:40 set from init param; interpreter.zig:211 AST nodes live in __arena
src/shell/states/Subshell.zig	Subshell	node	*const ast.Subshell	BORROW_PARAM	&'a ast::Subshell	Subshell.zig:46 — assigned from init param; deinit (176-182) never frees it
src/shell/subproc.zig	ShellIO	stdout	?*sh.IOWriter	SHARED	Option<Arc<IOWriter>>	IO.zig:173 dupeRef() assigns; subproc.zig:21 deref() releases
src/shell/subproc.zig	ShellIO	stderr	?*sh.IOWriter	SHARED	Option<Arc<IOWriter>>	IO.zig:173 dupeRef() assigns; subproc.zig:21 deref() releases
src/shell/subproc.zig	ShellSubprocess	cmd_parent	*ShellCmd	BACKREF	*mut ShellCmd	subproc.zig:908 from spawn_args; Cmd.zig:523 Cmd owns subprocess via out-ptr
src/shell/subproc.zig	ShellSubprocess	process	*Process	SHARED	Arc<Process>	subproc.zig:886 toProcess() creates; subproc.zig:511 .deref() in closeProcess
src/shell/subproc.zig	ShellSubprocess.Writable	pipe	*jsc.WebCore.FileSink	SHARED	Arc<FileSink>	subproc.zig:134 createWithPipe; subproc.zig:258 pipe.deref() in finalize
src/shell/subproc.zig	ShellSubprocess.Writable	buffer	*StaticPipeWriter	SHARED	Arc<StaticPipeWriter>	subproc.zig:158 .create(); subproc.zig:264 .deref() in finalize
src/shell/subproc.zig	ShellSubprocess.Readable	pipe	*PipeReader	SHARED	Arc<PipeReader>	subproc.zig:384 PipeReader.create (RefCount); subproc.zig:576 .deref()
src/shell/subproc.zig	ShellSubprocess.SpawnArgs	arena	*bun.ArenaAllocator	BORROW_PARAM	&'a mut ArenaAllocator	subproc.zig:687 assigned from default() param; no deinit
src/shell/subproc.zig	ShellSubprocess.SpawnArgs	cmd_parent	*ShellCmd	BORROW_PARAM	&'a mut ShellCmd	subproc.zig:712 assigned from default() param; no deinit
src/shell/subproc.zig	ShellSubprocess.SpawnArgs.EnvMapIter	map	*bun.DotEnv.Map	BORROW_PARAM	&'a DotEnvMap	subproc.zig:663 assigned from init() param; no deinit
src/shell/subproc.zig	PipeReader	process	?*ShellSubprocess	BACKREF	Option<*mut ShellSubprocess>	subproc.zig:1162 from create param; Subprocess owns PipeReader via Readable
src/shell/subproc.zig	PipeReader.CapturedWriter	writer	*sh.IOWriter	SHARED	Arc<IOWriter>	subproc.zig:1171 cap.dupeRef(); subproc.zig:1136 .deref() in deinit
src/shell_parser/braces.zig	AST.Group	bubble_up	?*Group	BACKREF	*mut Group	braces.zig:100,132 — group.bubble_up = root; child points back to owning parent Group
src/sourcemap/Mapping.zig	Lookup	source_map	?*ParsedSourceMap	BORROW_PARAM	Option<&'a ParsedSourceMap>	Mapping.zig:217,230 — Lookup has no deinit; only reads source_map, never derefs
src/sourcemap/ParsedSourceMap.zig	AnySourceProvider	zig	*SourceProviderMap	FFI	*mut SourceProviderMap	sourcemap.zig:488 opaque + extern fn; ParsedSourceMap.zig:85 @ptrFromInt
src/sourcemap/ParsedSourceMap.zig	AnySourceProvider	bake	*BakeSourceProvider	FFI	*mut BakeSourceProvider	source_provider.zig:9 opaque + extern fn; ParsedSourceMap.zig:86 @ptrFromInt
src/sourcemap/ParsedSourceMap.zig	AnySourceProvider	dev_server	*DevServerSourceProvider	FFI	*mut DevServerSourceProvider	sourcemap.zig:514 opaque + extern fn; ParsedSourceMap.zig:87 @ptrFromInt
src/sourcemap/sourcemap.zig	ParseUrl	map	?*ParsedSourceMap	SHARED	Option<Arc<ParsedSourceMap>>	sourcemap.zig:211 bun.new(ParsedSourceMap,..); :216 m.deref(); ThreadSafeRefCount
src/sourcemap_jsc/CodeCoverage.zig	Report.Generator	byte_range_mapping	*ByteRangeMapping	BORROW_PARAM	&'a mut ByteRangeMapping	CodeCoverage.zig:334 — assigned from generate() param; no deinit; stack-scoped
src/sourcemap_jsc/CodeCoverage.zig	Report.Generator	result	*?Report	BORROW_PARAM	&'a mut Option<Report>	CodeCoverage.zig:332 — points to caller's stack local `&result`; out-param
src/sourcemap_jsc/JSSourceMap.zig	JSSourceMap	sourcemap	*bun.SourceMap.ParsedSourceMap	SHARED	Arc<ParsedSourceMap>	JSSourceMap.zig:290 — deinit calls this.sourcemap.deref() (ref-counted)
src/sql_jsc/mysql/JSMySQLConnection.zig	JSMySQLConnection	#globalObject	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	JSMySQLConnection.zig:444 — assigned from createInstance param; deinit:190-197 never frees
src/sql_jsc/mysql/JSMySQLConnection.zig	JSMySQLConnection	#vm	*jsc.VirtualMachine	STATIC	&'static VirtualMachine	JSMySQLConnection.zig:324,445 — globalObject.bunVM() singleton; deinit never frees
src/sql_jsc/mysql/MySQLConnection.zig	MySQLConnection	#secure	?*uws.SslCtx	FFI	Option<*mut SslCtx>	MySQLConnection.zig:193 — cleanup() calls BoringSSL.c.SSL_CTX_free(s)
src/sql_jsc/mysql/MySQLConnection.zig	MySQLConnection.Writer	connection	*MySQLConnection	BORROW_PARAM	&'a mut MySQLConnection	MySQLConnection.zig:766 — writer() sets .connection = this; no deinit
src/sql_jsc/mysql/MySQLConnection.zig	MySQLConnection.Reader	connection	*MySQLConnection	BORROW_PARAM	&'a mut MySQLConnection	MySQLConnection.zig:840 — bufferedReader() sets .connection = this; no deinit
src/sql_jsc/mysql/MySQLQuery.zig	MySQLQuery	#statement	?*MySQLStatement	SHARED	Option<Rc<MySQLStatement>>	MySQLQuery.zig:266 — cleanup() calls statement.deref(); :169 stmt.ref() on assign
src/sql_jsc/mysql/protocol/ResultSet.zig	Row	globalObject	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	JSMySQLConnection.zig:670 — assigned from this.#globalObject; deinit ignores it
src/sql_jsc/postgres/DataCell.zig	Putter	globalObject	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	PostgresSQLConnection.zig:1473 — .globalObject = this.globalObject; stack-local, no deinit
src/sql_jsc/postgres/PostgresSQLConnection.zig	PostgresSQLConnection	globalObject	*jsc.JSGlobalObject	JSC_BORROW	*mut JSGlobalObject	PostgresSQLConnection.zig:718 — .globalObject = globalObject (ctor param); deinit:897 untouched
src/sql_jsc/postgres/PostgresSQLConnection.zig	PostgresSQLConnection	vm	*jsc.VirtualMachine	JSC_BORROW	*mut VirtualMachine	PostgresSQLConnection.zig:598/719 — vm = globalObject.bunVM(); deinit untouched
src/sql_jsc/postgres/PostgresSQLConnection.zig	PostgresSQLConnection	secure	?*uws.SslCtx	FFI	Option<*mut uws::SslCtx>	PostgresSQLConnection.zig:644 from sslCtxCache C; :914 SSL_CTX_free(s) extern
src/sql_jsc/postgres/PostgresSQLConnection.zig	PostgresSQLConnection.Writer	connection	*PostgresSQLConnection	BORROW_PARAM	&'a mut PostgresSQLConnection	PostgresSQLConnection.zig:1023 — .connection = this in writer(); transient by-value
src/sql_jsc/postgres/PostgresSQLConnection.zig	PostgresSQLConnection.Reader	connection	*PostgresSQLConnection	BORROW_PARAM	&'a mut PostgresSQLConnection	PostgresSQLConnection.zig:1073 — .connection = this in bufferedReader(); transient
src/sql_jsc/postgres/PostgresSQLQuery.zig	PostgresSQLQuery	statement	?*PostgresSQLStatement	SHARED	Option<Rc<PostgresSQLStatement>>	PostgresSQLQuery.zig:56 — deinit calls statement.deref(); :357 stmt.ref() on assign
src/sql_jsc/shared/SQLDataCell.zig	SQLDataCell.Value	string	?bun.WTF.StringImpl (= ?*WTFStringImplStruct)	SHARED	Option<RefPtr<WTFStringImpl>>	SQLDataCell.zig:94-96 — deinit calls str.deref() (WTF ref-counted)
src/sql_jsc/shared/SQLDataCell.zig	SQLDataCell.Value	json	?bun.WTF.StringImpl (= ?*WTFStringImplStruct)	SHARED	Option<RefPtr<WTFStringImpl>>	SQLDataCell.zig:99-101 — deinit calls str.deref() (WTF ref-counted)
src/sql_jsc/shared/SQLDataCell.zig	SQLDataCell.Array	ptr	?[*]SQLDataCell	OWNED	Vec<SQLDataCell>	SQLDataCell.zig:64 free(allocated); DataCell.zig:461 from ArrayList.items.ptr
src/sql_jsc/shared/SQLDataCell.zig	SQLDataCell.TypedArray	head_ptr	?[*]u8	BORROW_PARAM	Option<&'a [u8]>	DataCell.zig:525 = @constCast(bytes.ptr) param; free_value=0 so deinit skips
src/sql_jsc/shared/SQLDataCell.zig	SQLDataCell.TypedArray	ptr	?[*]u8	BORROW_FIELD	Option<&'a [u8]>	DataCell.zig:526 sub-slice of bytes (same buffer as head_ptr); never freed
src/standalone_graph/StandaloneModuleGraph.zig	StandaloneModuleGraph.File	cached_blob	?*bun.webcore.Blob	UNKNOWN	Option<NonNull<Blob>>	StandaloneModuleGraph.zig:178 — default null; assigned in runtime/api/ (out of crate)
src/standalone_graph/StandaloneModuleGraph.zig	StandaloneModuleGraph.LazySourceMap	parsed	*SourceMap.ParsedSourceMap	SHARED	Arc<ParsedSourceMap>	StandaloneModuleGraph.zig:276-278 — bun.new() then parsed.ref() (ref-counted)
src/string/MutableString.zig	BufferedWriter	context	*MutableString	BORROW_PARAM	&'a mut MutableString	MutableString.zig:60 — .context = self in bufferedWriter(); no deinit
src/string/StringJoiner.zig	StringJoiner	head	?*Node	OWNED	Option<Box<Node>>	StringJoiner.zig:63,77 alloc.create; :117 prev.deinit→destroy in deinit()
src/string/StringJoiner.zig	StringJoiner	tail	?*Node	BORROW_FIELD	Option<NonNull<Node>>	StringJoiner.zig:79 aliases last node already owned via head; deinit ignores it
src/string/StringJoiner.zig	Node	next	?*Node	INTRUSIVE	*mut Node	StringJoiner.zig:22,74 link to same type; Node.deinit:33 does NOT free next
src/string/immutable.zig	ANSIIterator	input	[*]const u8	FFI	*const u8	immutable.zig:2401 — .input = input.ptr; :2417 extern fn Bun__ANSI__next reads it
src/string/immutable.zig	ANSIIterator	slice_ptr	?[*]const u8	FFI	*const u8	immutable.zig:2404 init null; :2417 written by extern fn Bun__ANSI__next (C)
src/string/string.zig	StringImpl	WTFStringImpl	*WTFStringImplStruct	SHARED	Arc<WTFStringImplStruct>	string.zig:814 — String.deref() calls value.WTFStringImpl.deref(); :807 ref()
src/string/wtf.zig	WTFStringImplStruct	m_ptr	extern union { latin1: [*]const u8, utf16: [*]const u16 }	FFI	#[repr(C)] union { latin1: *const u8, utf16: *const u16 }	wtf.zig:3-6 — extern struct mirrors C++ WTF::StringImpl; buffer owned/freed by WebKit
src/sys/windows/windows.zig	JOBOBJECT_BASIC_LIMIT_INFORMATION	Affinity	*ULONG	FFI	*mut ULONG	windows.zig:3088-3098 — extern struct mirroring Win32 C API for SetInformationJobObject
src/sys/windows/windows.zig	STARTUPINFOEXW	lpAttributeList	[*]u8	FFI	*mut u8	windows.zig:3827 — set to alloc'd buf, extern struct passed to Win32 CreateProcessW
src/tcc_sys/tcc.zig	State.Config(ErrCtx).err	ctx	?*ErrCtx	FFI	Option<*mut ErrCtx>	tcc.zig:98,121,9 — forwarded to extern tcc_set_error_func as opaque
src/tcc_sys/tcc.zig	State.Config(ErrCtx).err	handler	*const ErrorFunc(ErrCtx)	FFI	unsafe extern "C" fn(*mut ErrCtx, *const c_char)	tcc.zig:98,121,9 — C callback ptr passed to extern tcc_set_error_func
src/test_runner/Collection.zig	Collection	root_scope	*DescribeScope	OWNED	Box<DescribeScope>	Collection.zig:25,45 — DescribeScope.create in init; root_scope.destroy in deinit
src/test_runner/Collection.zig	Collection	active_scope	*DescribeScope	BORROW_FIELD	NonNull<DescribeScope>	Collection.zig:40,137 — init=root_scope; cursor into root_scope tree; not freed
src/test_runner/Collection.zig	QueuedDescribe	active_scope	*DescribeScope	BORROW_PARAM	&'a DescribeScope	Collection.zig:72 — set from this.active_scope at append; deinit ignores it
src/test_runner/Collection.zig	QueuedDescribe	new_scope	*DescribeScope	BORROW_PARAM	&'a DescribeScope	Collection.zig:74 — set from new_scope param (owned by scope tree); deinit ignores
src/test_runner/DoneCallback.zig	DoneCallback	ref	?*bun_test.BunTest.RefData	SHARED	Option<Rc<RefData>>	DoneCallback.zig:15 finalize calls ref.deref(); bun_test.zig:342 RefData uses bun.ptr.RefCount
src/test_runner/Execution.zig	ExecutionSequence	first_entry	?*ExecutionEntry	ARENA	Option<NonNull<ExecutionEntry>>	Execution.zig:40 'entries owned by BunTest'; Order.zig:125 bun.create(this.arena,...)
src/test_runner/Execution.zig	ExecutionSequence	active_entry	?*ExecutionEntry	ARENA	Option<NonNull<ExecutionEntry>>	Execution.zig:104,483 — cursor into arena list; reassigned to entry.next, never freed
src/test_runner/Execution.zig	ExecutionSequence	test_entry	?*ExecutionEntry	ARENA	Option<NonNull<ExecutionEntry>>	Execution.zig:40 'entries owned by BunTest'; deinit:178 frees slices only, not entries
src/test_runner/Order.zig	EntryList	first	?*ExecutionEntry	INTRUSIVE	Option<NonNull<ExecutionEntry>>	Order.zig:94-95 — head ptr; current.next=this.first; nodes arena/borrowed, no deinit
src/test_runner/Order.zig	EntryList	last	?*ExecutionEntry	INTRUSIVE	Option<NonNull<ExecutionEntry>>	Order.zig:103-104 — tail ptr; last.next=current; intrusive list via ExecutionEntry.next
src/test_runner/bun_test.zig	js_fns.Signature	scope_functions	*const ScopeFunctions	BORROW_PARAM	&'a ScopeFunctions	ScopeFunctions.zig:87 — .{ .scope_functions = this } passed by value, no deinit
src/test_runner/bun_test.zig	BunTestRoot	hook_scope	*DescribeScope	OWNED	Box<DescribeScope>	bun_test.zig:133 create() in init; :151 destroy() in deinit
src/test_runner/bun_test.zig	BunTest	bun_test_root	*BunTestRoot	BACKREF	*const BunTestRoot	bun_test.zig:257 from init param; BunTestRoot owns BunTest via active_file
src/test_runner/bun_test.zig	BunTest	reporter	?*test_command.CommandLineReporter	BORROW_PARAM	Option<&'a CommandLineReporter>	bun_test.zig:267 from init param; deinit does not free; :185 nulled on exit
src/test_runner/bun_test.zig	BunTest.RefDataValue.collection	active_scope	*DescribeScope	BORROW_PARAM	&'a DescribeScope	bun_test.zig:367 — snapshot of collection.active_scope; never freed
src/test_runner/bun_test.zig	BunTest.RefDataValue.execution.entry_data	entry	*const anyopaque	UNKNOWN	*const ()	bun_test.zig:395/332 — opaque identity token, only @intFromPtr compared
src/test_runner/bun_test.zig	BunTest.RunTestsTask	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	bun_test.zig:509 — stored from param, task is per-call scope
src/test_runner/bun_test.zig	BaseScope	parent	?*DescribeScope	BACKREF	Option<*const DescribeScope>	bun_test.zig:845 from param; parent owns child via entries; deinit:867 ignores
src/test_runner/bun_test.zig	ExecutionEntry	next	?*ExecutionEntry	INTRUSIVE	Option<*mut ExecutionEntry>	bun_test.zig:108-109 — linked-list next; destroy:1024 does not free it
src/test_runner/bun_test.zig	ExecutionEntry	failure_skip_past	?*ExecutionEntry	INTRUSIVE	Option<*mut ExecutionEntry>	Order.zig:147 — non-owning link to peer node in same chain
src/test_runner/bun_test.zig	TestScheduleEntry	describe	*DescribeScope	OWNED	Box<DescribeScope>	bun_test.zig:927 create+append; :1038 deinit calls describe.destroy(gpa)
src/test_runner/bun_test.zig	TestScheduleEntry	test_callback	*ExecutionEntry	OWNED	Box<ExecutionEntry>	bun_test.zig:931 create+append; :1039 deinit calls test_scope.destroy(gpa)
src/test_runner/diff_format.zig	DiffFormatter	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	diff_format.zig:6; toStrictEqual.zig:24 — assigned from caller's globalThis param, no deinit
src/test_runner/expect.zig	Expect	parent	?*bun.jsc.Jest.bun_test.BunTest.RefData	SHARED	Option<Arc<RefData>>	expect.zig:331 finalize calls parent.deref(); bun_test.zig:342 RefCount
src/test_runner/expect.zig	Expect.TestScope	describe	*DescribeScope	BORROW_PARAM	&'a DescribeScope	expect.zig:30 — struct never instantiated; no deinit; would borrow from runner
src/test_runner/expect.zig	CustomMatcherParamsFormatter	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	expect.zig:1116 — assigned from fn param globalThis; stack-scoped formatter
src/test_runner/expect.zig	mock.AllCallsWithArgsFormatter	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	toHaveBeenCalledWith.zig:91 — assigned from fn param globalThis
src/test_runner/expect.zig	mock.AllCallsWithArgsFormatter	formatter	*jsc.ConsoleObject.Formatter	BORROW_PARAM	&'a mut ConsoleObjectFormatter	toHaveBeenCalledWith.zig:93 — .formatter = &formatter (stack local)
src/test_runner/expect.zig	mock.AllCallsFormatter	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	toHaveReturnedWith.zig:94 — assigned from fn param globalThis
src/test_runner/expect.zig	mock.AllCallsFormatter	formatter	*jsc.ConsoleObject.Formatter	BORROW_PARAM	&'a mut ConsoleObjectFormatter	toHaveReturnedWith.zig:96 — .formatter = &formatter (stack local)
src/test_runner/expect.zig	mock.SuccessfulReturnsFormatter	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	toHaveReturnedWith.zig:122 — assigned from fn param globalThis
src/test_runner/expect.zig	mock.SuccessfulReturnsFormatter	successful_returns	*const std.array_list.Managed(JSValue)	BORROW_PARAM	&'a Vec<JSValue>	toHaveReturnedWith.zig:123 — &successful_returns (stack local, defer deinit)
src/test_runner/expect.zig	mock.SuccessfulReturnsFormatter	formatter	*jsc.ConsoleObject.Formatter	BORROW_PARAM	&'a mut ConsoleObjectFormatter	toHaveReturnedWith.zig:124 — .formatter = &formatter (stack local)
src/test_runner/expect/toBeOneOf.zig	ExpectedEntry	globalThis	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	toBeOneOf.zig:40 — .globalThis = globalThis (fn param); struct is per-call stack scope
src/test_runner/expect/toBeOneOf.zig	ExpectedEntry	pass	*bool	BORROW_PARAM	&'a mut bool	toBeOneOf.zig:42 — .pass = &pass (caller stack local); no deinit
src/test_runner/expect/toContain.zig	ExpectedEntry	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	src/test_runner/expect/toContain.zig:53 — assigned from fn param globalThis
src/test_runner/expect/toContain.zig	ExpectedEntry	pass	*bool	BORROW_PARAM	&'a mut bool	src/test_runner/expect/toContain.zig:55 — &pass (caller stack local); no deinit
src/test_runner/expect/toContainEqual.zig	ExpectedEntry	globalThis	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	toContainEqual.zig:62 — .globalThis = globalThis (fn param, per-call scope)
src/test_runner/expect/toContainEqual.zig	ExpectedEntry	pass	*bool	BORROW_PARAM	&'a mut bool	toContainEqual.zig:64 — .pass = &pass (stack local, outlives struct)
src/test_runner/jest.zig	TestRunner	test_options	*const bun.cli.Command.TestOptions	BORROW_PARAM	&'a TestOptions	src/cli/test_command.zig:1447 — assigned &ctx.test_options; no deinit
src/test_runner/jest.zig	TestRunner	filter_regex	?*RegularExpression	BORROW_PARAM	Option<&'a RegularExpression>	src/cli/test_command.zig:1433 — from ctx.test_options.testFilterRegex(); no deinit
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter	map_node	?*Visited.Pool.Node	OWNED	Option<Box<VisitedPoolNode>>	pretty_format.zig:878 Pool.get(); :83 node.release()
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter	globalThis	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	pretty_format.zig:90 .globalThis = global (caller param)
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.ZigFormatter	formatter	*JestPrettyFormat.Formatter	BORROW_PARAM	&'a mut Formatter	pretty_format.zig:250 mutates self.formatter; no deinit
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.ZigFormatter	global	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	pretty_format.zig:245 *JSGlobalObject field, per-call scope
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.WrappedWriter	estimated_line_length	*usize	BORROW_PARAM	&'a mut usize	pretty_format.zig:870 = &this.estimated_line_length
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.MapIterator	formatter	*JestPrettyFormat.Formatter	BORROW_PARAM	&'a mut Formatter	pretty_format.zig:1328 .formatter = this (stack iter)
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.SetIterator	formatter	*JestPrettyFormat.Formatter	BORROW_PARAM	&'a mut Formatter	pretty_format.zig:1358 .formatter = this (stack iter)
src/test_runner/pretty_format.zig	JestPrettyFormat.Formatter.PropertyIterator	formatter	*JestPrettyFormat.Formatter	BORROW_PARAM	&'a mut Formatter	pretty_format.zig:1727 .formatter = this (stack iter)
src/test_runner/snapshot.zig	Snapshots	file_buf	*std.array_list.Managed(u8)	BORROW_PARAM	&'a mut Vec<u8>	src/cli/test_command.zig:1437 — .file_buf = &snapshot_file_buf (caller stack local)
src/test_runner/snapshot.zig	Snapshots	values	*ValuesHashMap	BORROW_PARAM	&'a mut HashMap<usize, String>	src/cli/test_command.zig:1438 — .values = &snapshot_values (caller stack local)
